year,week,rank,title,author,publisher,description
2026,2026-01-11,1,THE WIDOW,John Grisham,Doubleday,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026,2026-01-11,2,THE SECRET OF SECRETS,Dan Brown,Doubleday,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026,2026-01-11,3,THE CORRESPONDENT,Virginia Evans,Crown,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026,2026-01-11,4,MONA'S EYES,Thomas Schlesser,Europa,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2026,2026-01-11,5,ALCHEMISED,SenLinYu,Del Rey,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026,2026-01-11,6,BRIMSTONE,Callie Hart,Forever,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026,2026-01-11,7,RETURN OF THE SPIDER,James Patterson,"Little, Brown",The 34th book in the Alex Cross series. An enemy’s murder book suggests Cross may have made rookie mistakes years ago.
2026,2026-01-11,8,DUNGEON CRAWLER CARL,Matt Dinniman,Ace,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
2026,2026-01-11,9,THE INTRUDER,Freida McFadden,Poisoned Pen,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026,2026-01-11,10,TWICE,Mitch Albom,Harper,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2026,2026-01-11,11,NASH FALLS,David Baldacci,Grand Central,A successful businessman’s life is turned upside down when he is recruited by the F.B.I. to stop a large money laundering scheme.
2026,2026-01-11,12,QUICKSILVER,Callie Hart,Forever,"Saeris is transported to a dangerous land of ice and snow, where she must contend with a Fae warrior who has suspect agendas."
2026,2026-01-11,13,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,Grand Central,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2026,2026-01-11,14,REMAIN,Nicholas Sparks with M. Night Shyamalan,Random House,"A New York architect moves to Cape Cod, where he enters a relationship that brings up a lot of questions."
2026,2026-01-11,15,ATMOSPHERE,Taylor Jenkins Reid,Ballantine,"In the summer of 1980, Joan Goodwin begins training with a group of candidates for NASA’s space shuttle program."
2026,2026-01-18,1,THE CORRESPONDENT,Virginia Evans,Crown,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026,2026-01-18,2,ALCHEMISED,SenLinYu,Del Rey,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026,2026-01-18,3,THE SECRET OF SECRETS,Dan Brown,Doubleday,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026,2026-01-18,4,THE WIDOW,John Grisham,Doubleday,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026,2026-01-18,5,BRIMSTONE,Callie Hart,Forever,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026,2026-01-18,6,WE WHO WILL DIE,Stacia Stark,Avon,Arvelle must overcome challenges of strength and loyalty in her quest to kill an ancient vampire who is the emperor.
2026,2026-01-18,7,THE INTRUDER,Freida McFadden,Poisoned Pen,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026,2026-01-18,8,MONA'S EYES,Thomas Schlesser,Europa,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2026,2026-01-18,9,QUICKSILVER,Callie Hart,Forever,"Saeris is transported to a dangerous land of ice and snow, where she must contend with a Fae warrior who has suspect agendas."
2026,2026-01-18,10,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,Grand Central,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2026,2026-01-18,11,DUNGEON CRAWLER CARL,Matt Dinniman,Ace,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
2026,2026-01-18,12,RETURN OF THE SPIDER,James Patterson,"Little, Brown",The 34th book in the Alex Cross series. An enemy’s murder book suggests Cross may have made rookie mistakes years ago.
2026,2026-01-18,13,TWICE,Mitch Albom,Harper,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2026,2026-01-18,14,KATABASIS,R.F. Kuang,Harper Voyager,A pair of rival graduate students descend into the underworld to save their late professor and secure his recommendation.
2026,2026-01-18,15,ONYX STORM,Rebecca Yarros,Red Tower,"The third book in the Empyrean series. As enemies gain traction, Violet Sorrengail goes beyond the Aretian wards in search of allies."
2026,2026-01-25,1,THE CORRESPONDENT,Virginia Evans,Crown,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026,2026-01-25,2,THE FIRST TIME I SAW HIM,Laura Dave,Scribner,"Hannah’s husband turns up five years after he disappeared, which forces her to go on the run with her daughter."
2026,2026-01-25,3,THE WIDOW,John Grisham,Doubleday,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026,2026-01-25,4,THE SECRET OF SECRETS,Dan Brown,Doubleday,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026,2026-01-25,5,ALCHEMISED,SenLinYu,Del Rey,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026,2026-01-25,6,BRIMSTONE,Callie Hart,Forever,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026,2026-01-25,7,RINGS OF FATE,Melissa de la Cruz,Red Tower,The fate of two kingdoms depends on the actions taken by a barmaid looking for freedom and a prince who carries powerful ancient weapons.
2026,2026-01-25,8,MONA'S EYES,Thomas Schlesser,Europa,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2026,2026-01-25,9,THE INTRUDER,Freida McFadden,Poisoned Pen,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026,2026-01-25,10,DUNGEON CRAWLER CARL,Matt Dinniman,Ace,"A Coast Guard vet named Carl and his ex-girlfriend’s cat, Princess Donut, are trapped in a fantasy dungeon."
2026,2026-01-25,11,ATMOSPHERE,Taylor Jenkins Reid,Ballantine,"In the summer of 1980, Joan Goodwin begins training with a group of candidates for NASA’s space shuttle program."
2026,2026-01-25,12,THE VIPER,Brad Meltzer,Morrow,The third book in the Escape Artist series. A murder in pursuit of a priceless object brings up a cold case involving the death of Nola’s mother.
2026,2026-01-25,13,THE INVISIBLE WOMAN,James Patterson and Susan DiLallo,"Little, Brown",An F.B.I. agent goes undercover to look into an art dealer’s potential connection to organized crime.
2026,2026-01-25,14,TWICE,Mitch Albom,Harper,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2026,2026-01-25,15,GONE BEFORE GOODBYE,Reese Witherspoon and Harlan Coben,Grand Central,"When a mysterious man disappears, the former combat surgeon giving him medical assistance goes on the lam."
2026,2026-02-01,1,THE CORRESPONDENT,Virginia Evans,Crown,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026,2026-02-01,2,ANATOMY OF AN ALIBI,Ashley Elston,Pamela Dorman,"Two women enact a plan to uncover truths a man may have been hiding, but things go awry when he is found murdered."
2026,2026-02-01,3,THE DEVIL'S DAUGHTER,Danielle Steel,Delacorte,"In an effort to reconcile, the estranged sisters Mickie and Billie try to overcome their different personalities and difficult family history."
2026,2026-02-01,4,HOLLOW,Celina Myers,Hanover Square,A bookseller who dies in a car crash comes back as a vampire and is caught between rival clans.
2026,2026-02-01,5,THE FIRST TIME I SAW HIM,Laura Dave,Scribner,"Hannah’s husband turns up five years after he disappeared, which forces her to go on the run with her daughter."
2026,2026-02-01,6,THE WIDOW,John Grisham,Doubleday,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026,2026-02-01,7,THE SECRET OF SECRETS,Dan Brown,Doubleday,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026,2026-02-01,8,ALCHEMISED,SenLinYu,Del Rey,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026,2026-02-01,9,BRIMSTONE,Callie Hart,Forever,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026,2026-02-01,10,THE INTRUDER,Freida McFadden,Poisoned Pen,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026,2026-02-01,11,ENCHANTRA,Kaylie Smith,Forever,The second book in the Wicked Games series. Genevieve Grimm goes to a cursed palace and gets caught up in a deadly game.
2026,2026-02-01,12,HEART THE LOVER,Lily King,Grove,"Decades after getting caught up in a love triangle, a woman examines choices she once made."
2026,2026-02-01,13,TWICE,Mitch Albom,Harper,"Alfie Logan, who was gifted with the ability to live any moment a second time but must accept the outcomes, makes a risky love decision."
2026,2026-02-01,14,MONA'S EYES,Thomas Schlesser,Europa,A 10-year-old who may get permanent vision loss is bolstered by her grandfather’s quest to bring beauty into her life; translated by Hildegarde Serle.
2026,2026-02-01,15,CARL'S DOOMSDAY SCENARIO,Matt Dinniman,Ace,"The second book in the ""Dungeon Crawler Carl"" series. Carl and Donut confront an ancient spell and heightened dangers."
2026,2026-02-08,1,TWELVE MONTHS,Jim Butcher,Ace,The 18th book in the Dresden Files series. Chicago’s only professional wizard faces various dangers and becomes betrothed.
2026,2026-02-08,2,HALF HIS AGE,Jennette McCurdy,Ballantine,A 17-year-old named Waldo has an inexplicable attraction to her creative writing teacher.
2026,2026-02-08,3,THE CORRESPONDENT,Virginia Evans,Crown,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026,2026-02-08,4,MY HUSBAND'S WIFE,Alice Feeney,Pine & Cedar,"In an old house in a seaside town, things may not be what they appear to be."
2026,2026-02-08,5,THE THINGS WE LEAVE UNFINISHED,Rebecca Yarros,Amara,"After a divorce, Georgia Stanton returns to Colorado and tries to protect her great-grandmother’s incomplete manuscript."
2026,2026-02-08,6,THE WIDOW,John Grisham,Doubleday,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026,2026-02-08,7,THE FIRST TIME I SAW HIM,Laura Dave,Scribner,"Hannah’s husband turns up five years after he disappeared, which forces her to go on the run with her daughter."
2026,2026-02-08,8,THE SECRET OF SECRETS,Dan Brown,Doubleday,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026,2026-02-08,9,ALCHEMISED,SenLinYu,Del Rey,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026,2026-02-08,10,ANATOMY OF AN ALIBI,Ashley Elston,Pamela Dorman,"Two women enact a plan to uncover truths a man may have been hiding, but things go awry when he is found murdered."
2026,2026-02-08,11,THE INTRUDER,Freida McFadden,Poisoned Pen,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026,2026-02-08,12,BRIMSTONE,Callie Hart,Forever,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026,2026-02-08,13,THE ELSEWHERE EXPRESS,Samantha Sotto Yambao,Del Rey,A magical train appears to lost souls who find it is full of wonders but also danger.
2026,2026-02-08,14,CARL'S DOOMSDAY SCENARIO,Matt Dinniman,Ace,"The second book in the ""Dungeon Crawler Carl"" series. Carl and Donut confront an ancient spell and heightened dangers."
2026,2026-02-08,15,THE DEVIL'S DAUGHTER,Danielle Steel,Delacorte,"In an effort to reconcile, the estranged sisters Mickie and Billie try to overcome their different personalities and difficult family history."
2026,2026-02-15,1,TWELVE MONTHS,Jim Butcher,Ace,The 18th book in the Dresden Files series. Chicago’s only professional wizard faces various dangers and becomes betrothed.
2026,2026-02-15,2,HALF HIS AGE,Jennette McCurdy,Ballantine,A 17-year-old named Waldo has an inexplicable attraction to her creative writing teacher.
2026,2026-02-15,3,THE CORRESPONDENT,Virginia Evans,Crown,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026,2026-02-15,4,MY HUSBAND'S WIFE,Alice Feeney,Pine & Cedar,"In an old house in a seaside town, things may not be what they appear to be."
2026,2026-02-15,5,THE THINGS WE LEAVE UNFINISHED,Rebecca Yarros,Amara,"After a divorce, Georgia Stanton returns to Colorado and tries to protect her great-grandmother’s incomplete manuscript."
2026,2026-02-15,6,THE WIDOW,John Grisham,Doubleday,"When Simon Latch, a lawyer in rural Virginia, is accused of murder, he goes in search of the real killer."
2026,2026-02-15,7,THE FIRST TIME I SAW HIM,Laura Dave,Scribner,"Hannah’s husband turns up five years after he disappeared, which forces her to go on the run with her daughter."
2026,2026-02-15,8,THE SECRET OF SECRETS,Dan Brown,Doubleday,"As he searches for the missing noetic scientist he has been seeing, Robert Langdon discovers something regarding a secret project."
2026,2026-02-15,9,ALCHEMISED,SenLinYu,Del Rey,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026,2026-02-15,10,ANATOMY OF AN ALIBI,Ashley Elston,Pamela Dorman,"Two women enact a plan to uncover truths a man may have been hiding, but things go awry when he is found murdered."
2026,2026-02-15,11,THE INTRUDER,Freida McFadden,Poisoned Pen,"During a rough storm, Casey puts herself in danger when she lets a girl, who is covered in blood, into her cabin."
2026,2026-02-15,12,BRIMSTONE,Callie Hart,Forever,"The second book in the Fae & Alchemy series. To save those close to them, Saeris and Fisher face a new set of dangers."
2026,2026-02-15,13,THE ELSEWHERE EXPRESS,Samantha Sotto Yambao,Del Rey,A magical train appears to lost souls who find it is full of wonders but also danger.
2026,2026-02-15,14,CARL'S DOOMSDAY SCENARIO,Matt Dinniman,Ace,"The second book in the ""Dungeon Crawler Carl"" series. Carl and Donut confront an ancient spell and heightened dangers."
2026,2026-02-15,15,THE DEVIL'S DAUGHTER,Danielle Steel,Delacorte,"In an effort to reconcile, the estranged sisters Mickie and Billie try to overcome their different personalities and difficult family history."
2026,2026-02-22,1,THE CORRESPONDENT,Virginia Evans,Crown,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026,2026-02-22,2,STOLEN IN DEATH,J.D. Robb,St. Martin's,The 62nd book of the In Death series. The murder of a multibillionaire reveals other crimes that Eve and her team must investigate to see if there is a connection.
